0,1
cpd08287_c11,0
cpd00214_c11,13.00190281
cpd00201_c11,0
cpd00010_c11,182.3605735
cpd00383_c11,0
cpd00722_c11,0
cpd00171_c11,0
cpd02820_c11,0
cpd00932_c11,0
cpd19032_c11,0.316886941
cpd00794_c11,0
cpd00223_c11,0
cpd03470_c11,5.15E-07
cpd00006_c11,495.6803623
cpd00954_c11,0
cpd02851_c11,0
cpd02701_c11,0
cpd00071_c11,0
cpd00156_c11,0.576069477
cpd00156_e2,0
cpd04539_c11,0
cpd03916_c11,0
cpd29669_c11,0
cpd00350_c11,0
cpd02229_c11,0
cpd00254_c11,0.063880058
cpd00093_c11,0
cpd15658_c11,0
cpd00254_e2,0
cpd00906_c11,0
cpd00054_c11,2.033326864
cpd00074_c11,0
cpd00039_c11,0.467160819
cpd00626_c11,0
cpd00074_e2,0
cpd00039_e2,0
cpd02964_c11,0
cpd00017_c11,0
cpd01974_c11,0
cpd00658_c11,0
cpd00069_c11,0.187724132
cpd02140_c11,0.316886941
mmcoa-R-c_c11,0
cpd00207_c11,0
ibcoa-c_c11,0.002610902
cpd08615_c11,0
cpd00978_c11,0
cpd00062_c11,0.344247477
ddeacp-c_c11,13.05235
cpd00220_c11,0
cpd03913_c11,0
cpd02666_c11,0
lipid4-c_c11,0
cpd02557_c11,0
cpd00497_c11,0
cpd00356_c11,0.041380211
cpd00200_c11,0
cpd00038_c11,0.404477508
cpd00298_c11,0
cpd00081_c11,0
cpd00443_c11,0
cpd01777_c11,0
cpd28162_c11,0
cpd29674_e2,0
cpd00029_c11,181.5643417
cpd00238_c11,0.14230437
cpd00029_e2,0
cpd00117_c11,0.044515424
cpd02843_c11,0
cpd29674_c11,0.001878825
cpd00287_c11,0
cpd00343_c11,0
hg0-c_c11,0
cpd03443_c11,0
cpd00738_c11,2.223168507
cpd11455_c11,0
cpd00918_c11,0
cpd00014_c11,0.385627687
cpd00264_c11,0
cpd00247_c11,0
cpd03760_c11,0
cpd00050_c11,0
cpd01311_c11,0
octacp-c_c11,13.05235
cpd01775_c11,0
cbm-c_c11,0
cpd11225_c11,0
adpglc-c_c11,1.849657065
cpd00100_c11,0
cpd00096_c11,0
cpd02345_c11,0
cpd00129_e2,0
cpd00129_c11,0.300931815
cpd00900_c11,0
malacp-c_c11,39.12203373
cpd00048_e2,0
cpd10515_c11,0
cpd00048_c11,0
cpd10515_e2,49.9992
cpd02625_c11,0
cpd00239_e2,0
cpd19013_e2,0
cpd00005_c11,495.6803629
cpd00239_c11,0
cpd19013_c11,14.58686041
2theacp-c_c11,13.05235
cpd00064_c11,0
3hocdacp-c_c11,0
cpd19004_c11,0
cpd00523_c11,0
cpd08289_c11,413.1738457
cpd08288_c11,0
cpd02021_c11,0
cpd03091_c11,0
cpd01981_c11,0
cpd00272_c11,0
cpd19028_c11,0.14230437
cpd00357_c11,0.041380211
cpd00290_c11,0.224197724
cpd00083_c11,0
cpd03761_c11,0
cpd00347_c11,0
acmam-c_c11,0
cpd01716_c11,0
cpd00996_c11,0
cpd00809_c11,0
decacp-c_c11,13.05235
cpd02546_c11,0
1ag3p-c_c11,0
cpd00525_c11,0
cpd00028_c11,0
cpd00013_c11,0.121543446
cpd03835_c11,0
cpd00128_c11,0
cpd00428_c11,0
3oxtdacp-c_c11,0
cpd08301_c11,0
cpd03423_c11,0
cpd00774_c11,0
3hddacp-c_c11,0
aaacp-c_c11,13.05235
cpd00206_c11,0
cpd00186_c11,0.044515424
cpd00755_c11,0
cpd02678_c11,0
cpd00033_e2,0.179333101
3oxdeacp-c_c11,13.05235
cpd00956_c11,0
ugmda-c_c11,0
cpd00033_c11,1.013344133
cpd03496_c11,0
hdeacp-c_c11,13.00961827
cpd29673_c11,0
cpd00837_c11,0
cpd12060_c11,0
cpd00957_c11,0
cpd00007_c11,0
cpd02894_c11,0
cpd00125_c11,1.013344133
cpd00229_c11,0
2ttdeacp-c_c11,13.00961827
cpd03915_c11,0
cpd00804_c11,0
cpd00161_c11,0.345355085
cpd00022_c11,181.5643417
cpd29679_c11,0
cpd00528_c11,0
cpd00135_c11,0
3hhacp-c_c11,0
cpd00528_e2,0
cpd11454_c11,0
cpd00115_c11,0.0413789
cpd01352_c11,0
cpd15352_c11,0
cpd01012_e2,0
cpd00408_c11,0
cpd00146_c11,0
cpd01012_c11,0
cpd00130_c11,91.23755413
2tdeacp-c_c11,13.05235
cpd02030_c11,0
polypi-c_c11,0
cpd00089_c11,1.873230958
cpd00130_e2,0
cpd00136_c11,0
cpd02740_c11,0
cpd00196_c11,181.5643417
cpd11911_c11,0
cpd00145_c11,0
cpd11420_c11,0
cpd15601_c11,0.022315463
cpd00557_c11,0
cpd00133_c11,0
cpd22495_c11,0
cpd00143_c11,0.252209522
cpd11652_c11,0
cpd00065_c11,0.077382467
cpd01923_c11,0
cpd00184_c11,0
cpd00169_c11,0.035360841
cpd00144_c11,0
cpd00277_c11,0
2toceacp-c_c11,13.05235
cmpacna-c_c11,0
cpd00126_c11,0
cpd00861_c11,0
cpd00638_c11,5.15E-07
cpd00099_e2,0
cpd03607_c11,0
cpd02465_c11,0
cpd00236_c11,0
cpd00139_c11,0
cpd00044_c11,0
cpd00080_c11,0
cpd00166_c11,0
cpd00241_c11,0.041380211
cpd03919_c11,0
cpd00232_c11,0
cpd00019_c11,0
cpd11640_e2,100
ss-e_e2,0
fdxr-4-COLON-2-c_c11,27.86573615
cpd11640_c11,0
cpd00810_c11,0
cpd00668_c11,0
cpd00485_c11,0
cpd00508_c11,0.005460167
cpd02227_c11,0
cpd00107_e2,0
cpd00107_c11,0.613327701
cpd00008_c11,241.3352147
cpd00106_c11,0.91865565
cpd00072_c11,0
cpd00106_e2,0
cpd00834_c11,0
creat-c_c11,0
cpd00091_c11,0.385627687
cpd00635_c11,0
cpd00227_c11,0
cpd02611_c11,0.112604742
mqn8-c_c11,0
cpd00873_c11,5.15E-07
cpd19019_c11,0
cpd00203_c11,0
cpd19045_c11,0.400970554
5fothf-c_c11,0
cpd03584_c11,0
cpd00075_c11,0
cpd00260_c11,0
acp-c_c11,52.12393654
cpd00084_c11,0.124671752
cpd02886_c11,0
polglu-c_c11,0
cpd15269_c11,0.046174016
cpd20863_e2,0
cpd20863_c11,0
cpd00193_c11,0
cpd00099_c11,0
cpd00058_e2,0.0001
cpd02826_c11,0.316886941
cpd00058_c11,0
cpd00226_c11,0
cpd00061_c11,8.941205915
cpd11472_c11,13.05235
cpd00531_c11,0
cpd00086_c11,0
cpd00041_c11,0.920371697
cpd00760_c11,0.005460167
3hocacp-c_c11,0
cpd00482_c11,8.905845073
cpd00043_c11,0
cpd00641_c11,0
cpd29667_c11,0.077382467
cpd00042_c11,0
cpd02333_c11,0
cpd00727_c11,0
cpd01710_c11,0
cpd02097_c11,0
butacp-c_c11,13.05235
cpd00338_c11,0
cpd00004_c11,91.28098655
cpd00294_c11,0
fdxo-4-COLON-2-c_c11,27.86573615
2thdeacp-c_c11,13.00961827
cpd12801_c11,0
2beacp-c_c11,13.05235
cpd02069_c11,2.223168507
cpd00180_c11,0
cpd00180_e2,0
CO-c_c11,0
cpd00346_c11,1.879910722
cpd00655_c11,0
cpd02120_c11,0
ocdacp-c_c11,0
acacp-c_c11,0
cpd00147_c11,0
cpd03920_c11,0
cpd03002_c11,0
cpd00056_c11,0
cpd00018_c11,5.15E-07
cpd23255_c11,25.91825565
cpd00533_c11,0
cpd00047_e2,0
cpd03494_c11,0
cpd00982_c11,0
cpd00031_c11,0.275325631
cpd00052_c11,0.121543446
cpd02978_c11,0
cpd00358_c11,0.041380211
cpd00047_c11,0
cpd00288_c11,0
cpd00026_c11,0.023573893
cpd00103_c11,0
cpd02979_c11,0
cpd00036_e2,0
cpd00492_c11,0
cpd00985_c11,0
cpd00036_c11,1.52613453
uaagtmdga-c_c11,0
cpd10516_e2,49.9992
cpd00274_c11,0
cpd02182_c11,0
cpd00644_c11,0
cpd00035_c11,0.743823386
cpd00094_c11,0.400970554
cpd00205_c11,0.443402758
cpd00205_e2,0
cpd00070_c11,87.85309989
cpd00113_c11,0
cpd00066_c11,0.252209522
cpd02552_c11,0
cpd00020_c11,91.23755413
cpd19245_c11,0
cpd00027_c11,0
cpd00051_c11,0.402675429
cpd00110_c11,49.9992
cpd00858_c11,0
cpd00218_c11,0
3hpaacp-c_c11,13.00961827
3oxhdacp-c_c11,13.00961827
cpd00516_c11,0.044515424
cpd11830_c11,0
cpd00322_c11,0.395510387
cpd00322_e2,0
cpd00202_c11,0
cpd00015_c11,0
cpd00282_c11,0
pptg1-c_c11,0
cpd01977_c11,1.879910722
cpd00683_c11,0
cpd00032_c11,0
cpd12227_c11,0
cpd00053_e2,0
cpd00053_c11,27.86573615
cpd02893_c11,0.316886941
cpd11438_c11,0.005460167
cpd02656_c11,0
cpd02295_c11,0
cpd00067_c11,680.8622352
cpd00034_e2,0.0001
cpd00067_e2,346.5738433
cpd00348_c11,0
cpd11912_c11,0
cpd00868_c11,0
cpd00034_c11,0
cpd11422_c11,0
cpd00930_c11,0
cpd00971_e2,0
cpd00875_c11,0
cpd00971_c11,0
cpd00024_c11,39.7756168
cpd00289_c11,0
cpd15472_c11,0
3oxhacp-c_c11,0
cpd02201_c11,0
cpd00109_c11,49.9992
cpd02724_c11,0
cpd00296_c11,0
cpd02605_c11,0
cpd02113_c11,0
cpd00297_c11,0
cpd29668_c11,0
cpd00078_c11,0
cpd01123_c11,0
crtn-c_c11,0
cpd00114_c11,0.275325631
cpd11436_c11,0.124634236
cpd00283_c11,0
cpd00345_c11,0
cpd00521_c11,0
cpd00242_c11,9.305418692
cpd02394_c11,0
3htdacp-c_c11,0
cpd02920_c11,0
3oxddacp-c_c11,13.05235
cpd00764_c11,0
cpd01882_c11,0.124634236
cpd01997_c11,0
cpd02698_c11,0.607478881
cpd19241_c11,0
cpd00023_c11,64.99973455
cpd03289_c11,0
cpd11606_c11,25.91825565
cpd19046_c11,0.400970554
cpd11427_c11,0
3hdeacp-c_c11,0
cpd19039_c11,0
cpd00123_c11,0.002610902
cpd02775_c11,0
cpd00155_c11,1.849657065
2tddacp-c_c11,13.05235
cpd02431_c11,0
cpd02642_c11,0
cpd00119_c11,0.128970778
cpd29666_c11,0
cpd00712_c11,0
cpd00182_c11,0
cpd00095_c11,0.224197724
cpd00137_c11,105.6880314
cpd00137_e2,105.6880314
cpd00791_c11,0
cpd03914_c11,0
cpd03444_c11,0
cpd00939_c11,0
cpd00177_c11,0
cpd00782_c11,0
cpd01772_c11,0
cpd02315_c11,0
cpd00003_c11,91.28098707
cpd00092_c11,0
cpd00037_c11,0.112604742
cpd00092_e2,0
cpd11611_c11,0
cpd02693_c11,0
cpd00045_c11,0
3oxocdacp-c_c11,0.007715453
cpd00118_c11,0
2tocdacp-c_c11,0
cpd03833_c11,0
cpd00793_c11,0
cpd11430_c11,0.002610902
cpd00079_c11,0.05304126
3hbacp-c_c11,13.05235
cpd01982_c11,0
cpd11421_c11,0
leu-D-c_c1,0
cpd15237_c1,0.553138612
cpd00198_c1,0.80192486
cpd00817_c1,0
cpd17036_c1,0
cpd00295_c1,0.041380211
cpd03282_c1,0
cpd11574_c1,0
cpd00170_c1,0
cpd00522_c1,0
3hmp-c_c1,0
cpd00699_c1,0.517316121
cpd00244_c1,0
cpd00807_c1,0.128970778
cpd19030_c1,1.338957778
Lhpro-c_c1,0
cpd02993_c1,0
cpd00216_c1,0.517316121
cpd02375_c1,0.275325631
cpd02884_c1,0.445857719
cpd00235_c1,0
cpd02720_c1,0
cpd00105_c1,0
cpd00012_c1,3.733350332
cpd00504_c1,0.607478881
cpd02857_c1,0.517316121
cpd00149_c1,0
cpd00002_c1,201.5415691
cpd00731_c1,0
cpd00931_c1,0
cpd02083_c1,0
cpd00060_c1,0.209219262
cpd03420_c1,0
cpd02654_c1,0
cpd03450_c1,0
cpd03917_c1,0
cpd03839_c1,0
cpd00219_c1,0.439933654
cpd01476_c1,0
cpd00001_c1,117.9595657
cpd00104_c1,0
cpd00011_c1,191.7001254
cpd00046_c1,0
cpd00159_c1,0
cpd08286_c1,413.1738457
cpd12225_c1,0
cpd12005_c1,0
cpd01646_c1,0.760277399
cpd00800_c1,0
cpd00132_c1,0.328158979
cpd00025_c1,0
cpd00393_c1,0.041380211
cpd00152_c1,0
cpd00330_c1,0.041380211
cpd00689_c1,0
cpd02730_c1,0
cpd03426_c1,0
cpd00773_c1,0.044515424
cpd02991_c1,0.128970778
cpd02591_c1,0
srb1p-c_c1,0
cpd00421_c1,0
cpd00620_c1,0
cpd02835_c1,0
cpd00890_c1,0
cpd00477_c1,0.402675429
cpd02590_c1,0
cpd01160_c1,0
nondp-c_c1,0
cpd08210_c1,0
cpd01080_c1,0.007715453
cpd00299_c1,0.041380211
cpd03834_c1,0
cpd00085_c1,0
cpd03671_c1,0.112604742
cpd03832_c1,0
3oxocacp-c_c1,13.05235
cpd00087_c1,0.971963922
cpd03847_c1,0.042731739
cpd00111_c1,0
cpd03918_c1,0
cpd00102_c1,6.789620095
cpd02904_c1,0
cpd00532_c1,0
cpd00342_c1,0.402675429
cpd00009_c1,199.7890059
cpd11475_c1,0.042731739
mmcoa-S-c_c1,0
achms-c_c1,0.333891014
cpd08287_c1,0
cpd00214_c1,0
cpd00201_c1,0.76274466
cpd00010_c1,194.4481622
cpd00383_c1,0.517316121
cpd00722_c1,0
cpd00171_c1,0.80192486
cpd02820_c1,0.044515424
cpd00932_c1,0.517316121
cpd19032_c1,0.316886941
cpd00794_c1,0
cpd00223_c1,0
cpd03470_c1,5.15E-07
cpd00006_c1,414.1819544
cpd00954_c1,0
cpd02851_c1,0.445857719
cpd02701_c1,0
cpd00071_c1,0.316886941
cpd00156_c1,0.576069477
cpd04539_c1,0
cpd03916_c1,0
cpd29669_c1,0
cpd00350_c1,0
cpd02229_c1,0
cpd00254_c1,0.063880058
cpd00093_c1,0.077382467
cpd15658_c1,0
cpd00906_c1,0
cpd00054_c1,2.223168507
cpd00074_c1,0
cpd00039_c1,0.562963456
cpd00626_c1,0
cpd02964_c1,0
cpd00017_c1,0
cpd01974_c1,0
cpd00658_c1,0
cpd00069_c1,0.187724132
cpd02140_c1,0.316886941
mmcoa-R-c_c1,0
cpd00207_c1,0
ibcoa-c_c1,0
cpd08615_c1,0
cpd00978_c1,0.041380211
cpd00062_c1,0.344247477
ddeacp-c_c1,13.05235
cpd00220_c1,0
cpd03913_c1,0
cpd02666_c1,0
lipid4-c_c1,0
cpd02557_c1,0
cpd00497_c1,0.170532088
cpd00356_c1,0.041380211
cpd00200_c1,0.760277399
cpd00038_c1,0.738368522
cpd00298_c1,0.041380211
cpd00081_c1,0.333891014
cpd00443_c1,0
cpd01777_c1,0.128970778
cpd28162_c1,0
cpd00029_c1,182.2151197
cpd00238_c1,0.14230437
cpd00117_c1,0.044515424
cpd02843_c1,0.128970778
cpd29674_c1,0.001878825
cpd00287_c1,0
cpd00343_c1,0.385627687
hg0-c_c1,0
cpd03443_c1,0
cpd00738_c1,2.223168507
cpd11455_c1,0
cpd00918_c1,0.402675429
cpd00014_c1,0.385627687
cpd00264_c1,0
cpd00247_c1,0.385627687
cpd03760_c1,0
cpd00050_c1,0
cpd01311_c1,0
octacp-c_c1,0
cpd01775_c1,0.128970778
cbm-c_c1,0
cpd11225_c1,0
adpglc-c_c1,0
cpd00100_c1,0
cpd00096_c1,0.041380211
cpd02345_c1,0
cpd00129_c1,0.300931815
cpd00900_c1,0
malacp-c_c1,91.33143374
cpd10515_c1,0
cpd00048_c1,0.333891014
cpd02625_c1,0
cpd00005_c1,414.1819544
cpd00239_c1,0.333891014
cpd19013_c1,14.58686041
2theacp-c_c1,13.05235
cpd00064_c1,0.402675429
3hocdacp-c_c1,0.007715453
cpd19004_c1,0
cpd00523_c1,0
cpd08289_c1,413.1738457
cpd08288_c1,0
cpd02021_c1,0
cpd03091_c1,0
cpd01981_c1,0
cpd00272_c1,0
cpd19028_c1,0.908868389
cpd00357_c1,0.041380211
cpd00290_c1,3.064999544
cpd00083_c1,0
cpd03761_c1,0
cpd00347_c1,0.76274466
acmam-c_c1,0
cpd01716_c1,0.517316121
cpd00996_c1,0
cpd00809_c1,0.938540827
decacp-c_c1,0
cpd02546_c1,0
1ag3p-c_c1,0
cpd00525_c1,0
cpd00028_c1,0
cpd00013_c1,0.124671752
cpd03835_c1,0
cpd00128_c1,0
cpd00428_c1,0
3oxtdacp-c_c1,13.05235
cpd08301_c1,0
cpd03423_c1,0
cpd00774_c1,0
3hddacp-c_c1,13.05235
aaacp-c_c1,13.05235
cpd00206_c1,0
cpd00186_c1,0.044515424
cpd00755_c1,0
cpd02678_c1,0.316886941
3oxdeacp-c_c1,13.05235
cpd00956_c1,0.077382467
ugmda-c_c1,0
cpd00033_c1,0.316886941
cpd03496_c1,0
hdeacp-c_c1,0
cpd29673_c1,0.402675429
cpd00837_c1,0
cpd12060_c1,0
cpd00957_c1,0
cpd00007_c1,0
cpd02894_c1,0
cpd00125_c1,1.013344133
cpd00229_c1,0
2ttdeacp-c_c1,13.05235
cpd03915_c1,0
cpd00804_c1,0
cpd00161_c1,0.938540827
cpd00022_c1,192.3894502
cpd29679_c1,0
cpd00528_c1,6.966434037
cpd00135_c1,0.333891014
3hhacp-c_c1,13.05235
cpd11454_c1,0
cpd00115_c1,0.0413789
cpd01352_c1,0
cpd15352_c1,0
cpd00408_c1,0
cpd00146_c1,0.788303116
cpd01012_c1,0
cpd00130_c1,91.23755413
2tdeacp-c_c1,13.05235
cpd02030_c1,0.517316121
polypi-c_c1,0
cpd00089_c1,1.873230958
cpd00136_c1,0
cpd02740_c1,0
cpd00196_c1,0
cpd11911_c1,0
cpd00145_c1,0
cpd11420_c1,0.499410546
cpd15601_c1,0.022315463
cpd00557_c1,0
cpd00133_c1,0
cpd22495_c1,0
cpd00143_c1,0.252209522
cpd11652_c1,0
cpd00065_c1,0
cpd01923_c1,0
cpd00184_c1,0
cpd00169_c1,8.905845073
cpd00144_c1,0
cpd00277_c1,0
2toceacp-c_c1,13.05235
cmpacna-c_c1,0
cpd00126_c1,0.170532088
cpd00861_c1,0
cpd00638_c1,0
cpd03607_c1,0
cpd02465_c1,0.607478881
cpd00236_c1,0.659620491
cpd00139_c1,0
cpd00044_c1,0.333891014
cpd00080_c1,0
cpd00166_c1,0
cpd00241_c1,0.041380211
cpd03919_c1,0
cpd00232_c1,0
cpd00019_c1,0
ss-e_e21,0
fdxr-4-COLON-2-c_c1,27.86573615
cpd11640_c1,6.966434037
cpd00810_c1,0.385627687
cpd00668_c1,1.338957778
cpd00485_c1,0
cpd00508_c1,0.400970554
cpd02227_c1,0
cpd00107_c1,0.613327701
cpd00008_c1,201.6879245
cpd00106_c1,1.304283337
cpd00072_c1,2.84080182
cpd00834_c1,0
creat-c_c1,0
cpd00091_c1,0.385627687
cpd00635_c1,0
cpd00227_c1,1.272431841
cpd02611_c1,0.112604742
mqn8-c_c1,0
cpd00873_c1,5.15E-07
cpd19019_c1,0.124671752
cpd00203_c1,6.647315725
cpd19045_c1,0
5fothf-c_c1,0
cpd03584_c1,0
cpd00075_c1,0
cpd00260_c1,0.203983842
acp-c_c1,104.3837837
cpd00084_c1,0.124671752
cpd02886_c1,0
polglu-c_c1,0
cpd15269_c1,0.046174016
cpd20863_c1,0
cpd00193_c1,0.333891014
cpd00099_c1,0
cpd02826_c1,0.316886941
cpd00058_c1,0
cpd00226_c1,0
cpd00061_c1,10.02035358
cpd11472_c1,13.05235
cpd00531_c1,0
cpd00086_c1,0
cpd00041_c1,4.226139851
cpd00760_c1,0
3hocacp-c_c1,13.05235
cpd00482_c1,8.905845073
cpd00043_c1,0
cpd00641_c1,0.128970778
cpd29667_c1,0.077382467
cpd00042_c1,0
cpd02333_c1,5.15E-07
cpd00727_c1,0
cpd01710_c1,0.760277399
cpd02097_c1,0.300931815
butacp-c_c1,13.05235
cpd00338_c1,0
cpd00004_c1,97.93531704
cpd00294_c1,0
fdxo-4-COLON-2-c_c1,27.86573615
2thdeacp-c_c1,0
cpd12801_c1,0
2beacp-c_c1,13.05235
cpd02069_c1,2.223168507
cpd00180_c1,0
CO-c_c1,0
cpd00346_c1,1.879910722
cpd00655_c1,0
cpd02120_c1,0.607478881
ocdacp-c_c1,0.007715453
acacp-c_c1,13.05235
cpd00147_c1,0
cpd03920_c1,0
cpd03002_c1,0
cpd00056_c1,0
cpd00018_c1,2.419452045
cpd23255_c1,0.385627687
cpd00533_c1,0.041380211
cpd03494_c1,0
cpd00982_c1,0
cpd00031_c1,0.779748733
cpd00052_c1,0.041380211
cpd02978_c1,0
cpd00358_c1,0.041380211
cpd00047_c1,0
cpd00288_c1,0.112604742
cpd00026_c1,0
cpd00103_c1,0.908868389
cpd02979_c1,0.128970778
cpd00492_c1,0
cpd00985_c1,0
cpd00036_c1,1.911762218
uaagtmdga-c_c1,0
cpd00274_c1,0.402675429
cpd02182_c1,0
cpd00644_c1,0
cpd00035_c1,0.78833881
cpd00094_c1,0.400970554
cpd00205_c1,0.443402758
cpd00070_c1,95.70668894
cpd00113_c1,0
cpd00066_c1,0
cpd02552_c1,0.402675429
cpd00020_c1,90.97913593
cpd19245_c1,0
cpd00027_c1,0
cpd00051_c1,0.402675429
cpd00110_c1,0
cpd00858_c1,0.300931815
cpd00218_c1,0
3hpaacp-c_c1,13.00961827
3oxhdacp-c_c1,13.00961827
cpd00516_c1,0.607478881
cpd11830_c1,0
cpd00322_c1,0.395510387
cpd00202_c1,0
cpd00015_c1,0
cpd00282_c1,0.385627687
pptg1-c_c1,0
cpd01977_c1,1.879910722
cpd00683_c1,0
cpd00032_c1,105.4840476
cpd12227_c1,0
cpd00053_c1,2.239726052
cpd02893_c1,0.316886941
cpd11438_c1,0
cpd02656_c1,0
cpd02295_c1,0
cpd00067_c1,448.1518899
cpd00348_c1,0
cpd11912_c1,0
cpd00868_c1,0.187724132
cpd00034_c1,0
cpd11422_c1,0
cpd00930_c1,0.128970778
cpd00875_c1,0
cpd00971_c1,0
cpd00024_c1,9.434502625
cpd00289_c1,0
cpd15472_c1,0
3oxhacp-c_c1,13.05235
cpd02201_c1,0
cpd00109_c1,0
cpd02724_c1,0.607478881
cpd00296_c1,0
cpd02605_c1,0.760277399
cpd02113_c1,0
cpd00297_c1,0.041380211
cpd29668_c1,0
cpd00078_c1,1.911762218
cpd01123_c1,0
crtn-c_c1,0
cpd00114_c1,0.445857719
cpd11436_c1,0
cpd00283_c1,0
cpd00345_c1,0.209219262
cpd00521_c1,0
cpd00242_c1,9.305418692
cpd02394_c1,0.316886941
3htdacp-c_c1,13.05235
cpd02920_c1,0
3oxddacp-c_c1,13.05235
cpd00764_c1,0
cpd01882_c1,0.146949699
cpd01997_c1,0
cpd02698_c1,0.607478881
cpd19241_c1,0
cpd00023_c1,8.674358114
cpd03289_c1,0
cpd11606_c1,0.385627687
cpd19046_c1,0.400970554
cpd11427_c1,0
3hdeacp-c_c1,13.05235
cpd19039_c1,0
cpd00123_c1,1.338957778
cpd02775_c1,0
cpd00155_c1,0
2tddacp-c_c1,13.05235
cpd02431_c1,0.300931815
cpd02642_c1,0.077382467
cpd00119_c1,0.128970778
cpd29666_c1,0
cpd00712_c1,0
cpd00182_c1,0
cpd00095_c1,3.06500006
cpd00137_c1,105.6880314
cpd00791_c1,0
cpd03914_c1,0
cpd03444_c1,0
cpd00939_c1,0
cpd00177_c1,0.0413789
cpd00782_c1,0
cpd01772_c1,0
cpd02315_c1,0
cpd00003_c1,97.93531756
cpd00092_c1,0
cpd00037_c1,0.044515424
cpd11611_c1,0
cpd02693_c1,0.760277399
cpd00045_c1,0.333891014
3oxocdacp-c_c1,0.007715453
cpd00118_c1,0
2tocdacp-c_c1,0.007715453
cpd03833_c1,0
cpd00793_c1,0
cpd11430_c1,0
cpd00079_c1,1.926272218
3hbacp-c_c1,13.05235
cpd01982_c1,0.316886941
cpd11421_c1,0.499410546
cpd00322_e0,0
cpd00528_e0,7.243378018
cpd00156_e0,0
cpd00067_e0,256.5062064
ss-e_e0,0
cpd00239_e0,0
cpd00159_e0,0
cpd00029_e0,182.2151197
cpd00009_e0,1.8
cpd00033_e0,0
cpd00011_e0,231.0789551
cpd00047_e0,0
cpd00039_e0,0.095802637
cpd29674_e0,0.001878825
cpd00074_e0,0
cpd00971_e0,0
cpd00130_e0,0
cpd01012_e0,0
cpd10515_e0,50
cpd00137_e0,0
cpd00205_e0,0.443602758
cpd00149_e0,0.0002
cpd00254_e0,0.064080058
cpd00034_e0,0.0001
cpd00048_e0,72
cpd00129_e0,0
cpd19013_e0,0
cpd00107_e0,0
cpd00244_e0,0
cpd00106_e0,0
cpd00036_e0,0
cpd11640_e0,100
cpd00180_e0,0
cpd20863_e0,0
cpd00099_e0,0.0002
cpd11574_e0,0
cpd00092_e0,0
cpd00001_e0,28.76879819
cpd10516_e0,50
cpd00058_e0,0.0001
cpd00053_e0,0
cpd00001_c00,2129.757342
cpd03643_c00,0
cpd00067_c00,2699.275125
cpd03640_c00,0
cpd03736_c00,0
cpd11466_c00,0
cpd11493_c00,0.023927494
cpd03587_c00,0
cpd00002_c00,1747.037011
cpd03918_c00,0.0002
cpd00008_c00,1747.037011
cpd03919_c00,0.0002
cpd00012_c00,266.9227454
cpd15423_c00,0
cpd00052_c00,0.007303589
cpd15522_c00,0
cpd00290_c00,0
cpd00095_c00,0.006189789
cpd00102_c00,136.0330445
cpd15484_c00,0
cpd15549_c00,0
